metabolite_id,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
FUM,4.1585120852214885,4.461445578982861,4.6769302572216525,4.280291973580095,4.434698980366161,4.479369863361871,4.672302769401064,4.755362210078193,4.9096288397118535,5.163263440432026,5.178401406878631,5.1230210147593205,3.912118569065967,3.5265984662182035,3.462974330822764,4.832935780456751,4.0650046723929805,3.8496394699041794,4.010162553597379,4.129454506765498,4.263483452367897,4.3889207365674,4.110188451805506,4.260297511451103,4.369933688200007,4.206254157962135,4.30142469540251,2.09043350925557,2.8392707204431353,2.717180920771419,5.177573870305839,5.041524165122301,5.254218888982326,4.866491820075925,4.756172419515092,5.089918699025581,3.8430598554049844,3.8889185609973325,4.394255584226073,4.217123641331142,4.503455426355945,3.757246514144878,4.0035117662659445,3.6614451109944994,4.088801227460269,3.6061779376472636,3.684322230146133,3.365097705704148,3.4946206313875656,4.072657311112309,3.7143532691595453,4.638234328841779,4.581603195646974,4.505315181098176,4.735145598998695,4.040030241414598,4.535771786236587,3.586111016223885,3.886195538540896,4.062395157623911,4.138810517844298,4.109417057854678,3.8033463403146612,4.085758121103428,3.7083301808042464,4.012434035388189,4.2699964807358874,4.161764563117387,4.391759262495189,4.326293963949723,4.2031716890804205,3.7675430585944163
MYOI,3.7581757880299307,3.6801939490953863,3.597520547960851,3.7200653734931386,3.6556924481500097,3.9911150626040275,5.145733767923176,5.066308553746655,5.093372557790293,5.133208907356607,5.373795192700172,4.800063803247269,4.93851308325598,4.75182901432326,4.892022242460577,4.695213090754574,4.5407047136728345,4.386127061583576,4.996777579014704,5.0064225242836145,5.173140750497158,5.058694978167686,4.788882713351093,4.760304204347879,4.768973843849224,4.815354984107177,4.705439031081333,5.331062383785886,5.246249465852024,5.204322213830558,4.534132554066456,4.700940898005996,4.676366755478021,4.688128990028815,4.563825487709774,4.414295739545921,4.935432580006353,5.03535580754933,5.039945376526486,4.780522430004879,4.753343133988626,5.267123806337967,5.232109271891485,5.025141610231401,5.092853551918495,4.524482628673457,4.316431412476103,4.451870332638823,4.024693641758098,4.462496943285565,4.34392038381754,4.452919752357136,4.5734105564097405,4.498905907529647,4.395397407010243,4.423420475371188,4.360248859668648,4.2469894920943965,4.306014652601387,4.022980637249045,4.49648810527065,4.361770517698268,4.2357073414590545,4.189853485706191,3.991573289216305,4.1718946708425655,4.127168033590618,4.002888856351884,3.9532666968284467,4.717241781346612,4.620795637369952,4.596559541878019
MAL,5.522314817916936,5.78985979588359,5.823609093822824,5.406461343894822,5.61022386368348,5.694115260327347,6.255198325960976,6.00266534539378,6.035258041116933,6.363855109174612,6.384435591835768,6.102195336158317,5.495366119903316,4.94279344098566,5.2541576437569475,5.931268258063117,5.76153711409539,5.635131785746292,5.637774389861338,5.517017318340589,5.604678700351737,5.538750239805925,5.3427254382827805,5.520719626907187,5.730867436440494,5.454173650333967,5.565721649477254,3.7921843751385236,4.108707306953001,3.974543655236296,6.149978303645476,6.193760159680071,6.176896583498774,6.050183355733328,5.84594872102878,5.947730217210001,5.676909256836122,5.731114886354842,5.472011604232385,5.363388943089419,5.716221202534282,5.307884756333159,5.646099830797958,5.532668843749782,5.565950213014808,5.186582969941128,4.813848567400818,5.028056673008379,5.340747787212514,5.441997179134177,5.2361621216838365,6.04747966544344,5.860040387808109,5.755372054192609,6.1767695199357675,6.0266400215468146,5.907530915563989,5.56366435572404,5.25140901431422,5.276573044874876,5.9101777603554275,5.783918944194003,5.653698295613985,5.590695879542199,5.38237938037096,5.190856732885738,5.967452259371523,5.9999260836336425,6.024093561368197,5.679724342428894,5.507626827914702,5.337229143296376
3PG,-1.1057681535875439,-2.4559020414020925,-5.541976019314811,-7.443208207917067,-2.671528765532358,-3.4074518960725104,-1.9379939887730409,-3.625127946194011,-2.96182902905122,-3.2243945457904157,-3.2152104269801143,-4.18393983768528,-6.158064794703119,-3.9004879470873064,-1.4160147779505898,-7.555303876520416,-1.153538212693256,-1.1787424244375426,-0.610037024448248,-2.7743176488767602,-1.6331050707091705,-2.3426776340753612,-3.2711718339979896,-2.2855007986632643,-3.005203344157094,-4.121855601438966,-2.153173389898811,,-4.422914202739237,-5.5734078461716425,-7.413463159512851,-2.030410307054167,,-4.805950210787126,-7.002642957977082,-4.58841306289386,-0.6773282071759237,-0.6496384891153646,-4.294924589397999,-3.936816653591615,-2.9178308543324984,-1.8532065472756312,-2.119131650311724,-1.0437824936980444,-1.7435845292284569,-4.706039613861174,-3.9484411160945907,-7.052852268648724,-1.5816088514583946,-3.650673992720929,-2.081813454450945,-3.5685836266983753,-4.2801551137351925,-5.2471023990503,-1.8391048625877442,-1.2516442769784213,-3.1325066706459275,-1.764843136564279,-4.357786499605272,-5.954039730607269,-1.4934312839767578,-1.0442948328210164,-1.7570848514742234,-4.384559223620773,-6.435570218967644,-4.707665975169547,-1.4917301409862276,-1.9963839390716185,-2.4618336058715524,-3.9850905515758512,-4.124775980688927,-3.3926023878755416
RL5P,,,-7.751193952364014,,,,-0.6609243512902943,-2.0409051910557796,-1.1627660453466557,-2.0529030135445545,-1.5253631838136208,-1.6090783242337938,-4.6637160206811945,-2.026240801970836,0.1608119833714774,-4.290070121406501,-0.22028643145462823,-0.1755493826163672,-0.1733820762456375,-1.8768410066694639,-0.035998393022982356,0.0,-1.2755082913590439,-0.27463475840324847,-1.794262787396212,-2.6247867616380844,-0.4155561239086154,-6.46654682147987,-0.557894594439059,-1.8642069644383898,-4.786112744974071,,-5.576137958849033,-4.363173390229521,-3.374842717663576,-4.752005095215859,-0.5792106835672648,-0.016026782943800555,-3.491586548243326,-1.713071978521505,-0.29689667717722656,-1.2838296099400637,-0.926512798272082,-0.2770194836712143,-0.5354595835248794,-1.9222305396069412,0.38437845953522043,-2.052257842192537,1.1416147914371635,-0.0838055231769772,1.5261772268713472,0.3783151790104924,-0.1862559554522143,-2.999197189882617,1.299172074891036,1.9036111590964673,0.857745088732031,1.6787242354039051,0.28862346505069425,-0.16745337083095535,1.9190387272809417,1.607151025075872,1.8791126751994582,-0.5181203518965347,-1.790878507559464,-0.26484707722915246,0.9952951741183931,-0.050968858089152747,-0.7532044258536317,-0.21765651606143166,-0.46611661980871943,0.4493508531420609
LAC,1.302388236156176,1.2735150130909787,0.8046337932096819,0.3333131141466197,1.2099693982313795,1.3969470539567261,0.5641416380110975,0.4094065851082931,1.0357183631194218,-0.010718880715533174,0.8820957794843522,0.32241819872472277,-0.2930079293771861,-0.6027909723419071,0.00946032956733589,1.2894210545873328,1.037565715397136,2.6519349767780795,0.472021145923879,0.4977715896358461,0.929243128330203,1.5064196774748986,2.13860654712747,2.382925139808645,0.35128541640731825,0.35317786420626973,0.756285181292931,2.7986388580237627,2.4110723907653124,2.1644562594925567,0.5896296234040932,0.7925107104894806,1.3967349905974942,2.0472112779634273,2.0349451789700375,2.3764777795120082,0.23243830795829012,0.6390675070785115,1.3591541757740195,0.8405283472643603,1.9335791863782674,2.4218513818469596,0.9123063115360175,0.1424539642706364,1.0286233281514718,3.2937769945007283,3.190407502693702,3.5839802533251657,0.42733766246982086,1.5580392108409704,1.8437702289082374,2.649181863164337,3.3472756918477486,3.286347173617596,0.13523113848316726,0.5324733084578988,1.2910094780082346,2.2510537349036,3.127644364224693,3.4051666531695837,0.9978864869682766,0.9506539809809453,1.5119022461743654,2.2374134940512285,3.046847562348937,3.3697004829247668,0.4601568047370179,0.30056398845646726,1.2037089279577629,1.722535115790258,2.9566600091663844,2.881113301443399
GLCNT,-2.608107715671874,-1.8239144487707968,-1.486617241137136,-1.2634872155095351,-1.6426921607277443,-1.1257544797888173,-1.4851299507969813,-1.5912227556453082,-1.4246260878784671,-1.454191206503543,-1.0640653208304567,-1.7507285947968168,-1.6011801149473879,-1.878013423857272,-2.5379377043005675,-1.7475609406414279,-2.1332158072182654,-2.4461661925931573,-2.7900339351620627,-1.3856200674928,-1.869896673343229,-1.5629812548881272,-1.2695127233360228,-1.6125182930958903,-1.141257263277332,-1.7200891292993923,-2.2513067130411777,-0.8422959865343902,-0.8039894661536771,-0.5965499258717024,-0.9558924458927436,-1.7238310802884413,-0.9931243505043952,-0.7504130881138273,-1.145135097924447,-1.0265409419025193,-2.391322502848457,-1.9889906360868856,-1.5832421707090116,-1.6129968229083183,-1.495733552134384,-0.9577173185617021,-1.5530656688737245,-1.9742490614817338,-2.1548835350166122,-1.5597737811661236,-1.7645817777373818,-1.2021179717927453,-2.714906079004697,-2.003456818355726,-2.369238025332569,-1.4910287564874896,-1.3739389526566228,-1.285685049643451,-1.8390487917842009,-2.054522423984162,-2.2048508882071474,-1.990803842626665,-1.7854800576703287,-1.5667026974989025,-1.6916868772170943,-2.3589697766140265,-2.3057813725799328,-1.5884733860219775,-2.046569154279039,-1.527973391809427,-1.401423842907331,-1.4465614534284477,-1.275839219067322,-1.7649234249173347,-1.317162017177166,-1.6876527123873934
GLC,7.746029629753583,9.86923591099033,10.024404442765036,9.121284211077501,8.608517145968392,9.127453889008422,9.486055614619477,9.16972907836773,9.196197582573888,9.372340396914133,9.607915797300702,8.863689829339325,9.092232958334534,8.495744170460181,8.275176464966314,9.432251634199563,8.120680877200122,7.322479804191996,7.576303312408111,9.070103796728137,8.08233292535839,8.154570167475452,8.458415009535944,8.079991784585502,8.86406986046087,9.074498621829171,7.4917933618313945,9.537647151321162,9.0819132826602,9.329162425071242,10.005437298661526,8.57333376266877,9.389151184185078,9.4360102320151,9.010219572309001,8.966854164365682,6.9665404135244735,7.4036449981154036,8.999016467392387,8.274504138380177,7.377477443360583,7.629902423462475,9.294586580411636,8.366458925725802,7.620560777267293,7.800924685991912,7.089595397964743,7.931434573569561,7.878102773433106,8.960571892644435,7.354299536964703,8.958484557015812,8.826381648639988,9.303605660454885,8.181458008305,7.926031107858311,7.762462936736004,6.967647679713416,8.511543516468763,7.730330536907786,8.482026873583756,6.963985523640332,7.617479555123644,7.870766012105577,8.593281679927692,8.403691071012805,7.77193475415994,8.354816895838457,8.238355260275036,8.586800200369936,8.572644754328305,8.348745721177487
XOL,-0.2444385431820315,-0.3121813722122617,-0.3175378827979145,-0.3576712317975712,-0.16099344601012078,0.03122893292978901,-0.754818413302079,-0.7049556861053681,-0.8904404102569217,-0.6431841703931305,-0.6766276934434199,-0.9689142735548657,-0.05106734807218416,-0.37299575164222176,-0.2503769557367903,-1.0531509294427934,-0.8233431779028351,-1.100864443080356,-1.4455486860022866,-1.4611606236039094,-1.187006691382006,-0.8914161790070558,-1.4091807388725908,-1.026995668718655,-0.686032907641561,-0.7745768204217391,-0.8327009206008853,-0.44304772147530613,-0.6225451181659025,-0.8370285024857331,-1.4820916262681614,-1.2893645881865599,-0.9234495657397837,-1.2686225523439507,-1.464248988918353,-1.1319725804700767,-1.689977723834728,-1.0669949037945514,-1.400348397055998,-1.1526001366209258,-0.9043965525928144,-1.0956856740388723,-0.8105145099793205,-1.2443689075302,-1.2450521107879347,-0.9402389745748643,-1.4290153656733633,-0.8589291561510777,-0.973419870462255,-0.46580634924201547,-0.6502327103106005,-0.6864887700903601,-0.6423058740896117,-0.6174738200939167,0.004026201176685618,-0.044209079849899524,-0.1641580985993123,-0.32620686121046916,-0.41477483431710027,-0.4560685909509701,0.017577344654366556,-0.13431129368229477,-0.08338236548344824,-0.21580913477612995,-0.4667725219147094,-0.32073816244424336,0.05676072651307251,-0.013151773305967396,0.03288722890327733,-0.6362137050111301,-0.6012028769574247,-0.9700962452281363
MNT,9.933514960751548,9.588846125610935,9.40257844023726,8.608206011552774,8.73688720571143,8.999920829349385,9.280696976724744,8.775169074181349,8.90719411162317,8.911666867858752,9.275208441508983,8.536811906770982,8.511300552500387,8.115188000930967,8.227533039911986,9.010007335362424,8.886827494953213,9.132272866451597,9.333901030211855,9.031711824297105,8.90113214339431,9.13082069612106,8.95331846579866,9.17374831845926,8.816732497326818,9.131935677065094,8.765678515035532,9.415098508181243,8.999248289567301,8.808779182473383,9.083215946071093,8.77857813080244,8.721900389639302,8.93249216962975,8.591717335821244,8.607825811440982,9.29798442461534,9.37121645265444,8.947654679870968,8.421993216680871,8.883466388612664,8.755960437770298,9.410650661363412,8.84624283444833,9.129805518088453,8.624967872761303,8.26316118311225,8.473918164958391,7.94803872540243,8.407966581060073,7.864864485637277,8.540134358485918,8.67131025562545,8.3626346041046,8.267758915336362,8.083589040951438,7.885126311965603,8.180682267384366,8.642933319792736,8.215267984095728,8.712008992439955,8.480955959909927,8.174624561523675,7.45986252132948,8.226259425769761,8.040223103148815,8.324905734147055,8.558491975327073,8.755084749663471,8.150914842663994,8.778249566243808,8.555076841466121
G6P,1.3555287487191592,-0.09923851640217052,-5.045206551633845,-4.446018221179873,0.47040622853597824,-1.7732711044411467,-0.21591730317896207,-2.2917826122265907,-0.9534396259914004,-1.5192870537370595,-1.8560294230943644,-2.200757837949377,-5.087048876708781,-4.009440518954072,-0.6186296758660177,-2.615875594787413,0.9365594604911962,0.9927508032432613,1.5732325085962877,-1.7226397931452304,0.6208166888963369,0.7663473064112658,-0.42660255399996316,0.2542288769017915,-0.9287789553618637,-3.576512689642378,0.6358970768577308,-3.666737575641349,-0.7355756859109697,-2.0792645859078505,-4.36907130050473,0.04490286803663679,-3.9226091214869196,-4.408137475917375,-5.325368266781728,-4.291623633499777,1.8362155259972148,1.9443175113989355,-2.055094110434693,-2.3438364377211034,-1.0128879269390705,-0.9768182552617013,-0.16455658375885562,1.3488748614557622,0.8288273387926814,-3.409099497484293,-0.7596859173236048,-2.509157157294604,-0.43632405427356247,-2.5298661380807292,0.1262010604366246,-1.8788120506558137,-1.2026279158477688,-3.7485127437307035,-0.5696649409164358,-0.10092002773205877,-1.5027687986565006,-0.9936290087978144,-2.056003261643877,-2.676722513240625,-0.977376823069493,-0.2762007698923128,-1.0632858192637578,-2.4983523151339693,-3.738050766949872,-2.359753041891283,0.11338020138430949,-1.0554699147756281,-1.4788947341622602,-2.0128620885508024,-2.4278882049121435,-1.644841623174976
MI1P,-3.1615728723656673,-3.4073943232964865,-5.266444699365074,-6.685509339879367,-3.71719955085973,-5.468290870163026,-2.789007583356984,-3.4048340890193494,-3.655672452614999,-3.0848189994377275,-3.0939724890438,-3.661918525735956,-2.749705035459362,-2.985754273099367,-3.0744001041748845,-3.2990694366977706,-3.0104010679108075,-3.38443319607674,-3.323243530561598,-3.4308607784385927,-3.175920386154118,-3.1334787690674553,-3.6911775835626806,-2.9645518006632106,-2.9703771341343472,-3.391192181954308,-2.891690466889294,-3.4410378344342902,-3.4094833005333385,-3.6260696603474774,-3.9303069986211323,-2.84755293263893,-3.37003857641699,-3.09791343301584,-3.4119537880157225,-3.731759005736505,-3.2946334355197155,-3.008874259102054,-3.7893233158847117,-3.4114223989126415,-3.401467356110203,-2.6612908159226745,-2.850388168413783,-2.6591472555156326,-2.9670186010009854,-2.5873815945469243,-3.1565423981137926,-3.626207882657777,-2.9844864440302636,-3.561353916550951,-3.1295454947437555,-3.5401216128629045,-3.446868545813569,-4.26697860158715,-2.698357133601103,-2.844381226591766,-2.2950593234073224,-3.235090271821605,-3.6318745361424636,-3.6751892328401663,-2.863562714692101,-2.685787844476234,-3.0837525060068227,-3.7457737920783263,-3.79287597267256,-4.453120047211399,-2.90451777518709,-2.984955615016613,-3.0596548663184393,-3.0094749320848653,-3.4628581304599617,-3.168291529348288
F6P,-1.5452726663361602,-2.8529925853187397,-5.705616686276432,-4.3528548411740005,-1.912055493920528,-2.7962661188290934,-2.514340609323881,-3.4712912709373818,-2.535474815817812,-2.7132538989924164,-2.4136373733638337,-3.184454289325334,-4.954910577853614,-4.539691523531509,-3.4551792297735293,-3.653340541557059,-2.053493882859378,-2.228284228736028,-1.911139970201173,-3.0427675318289253,-1.9982338987930817,-1.9036849487130993,-2.6086795041287534,-2.273610251840241,-3.037637604519624,-3.63947408991897,-2.3078121349947374,,-2.0235021815129333,-2.432999965457425,-5.671801513730884,-2.9094204233466705,-6.382982539857128,-7.2910496140735095,-7.738671997008581,,-1.285433606971072,-1.4548886281230953,-2.927309194885618,-3.6366337346213626,-2.6535791391965855,-3.470677867015537,-2.4609082378834497,-1.7192300515166963,-1.8906758404481447,-6.940999472123318,-3.3978888759841954,-4.521666266824374,-3.459152463914636,-3.9748047644130793,-2.8982983318818345,-3.3482449949223057,-3.184048585664124,-5.42887630375043,-3.2693860156831978,-3.0477846745018624,-3.964416824788298,-3.9328056583402304,-4.526161170332637,-4.497769523093231,-3.7247724075119706,-3.2679960964146346,-3.6539074643119545,-4.739497542294842,-7.489142853899221,-4.076364369784931,-2.8015913976496964,-3.3895502257027132,-3.30086392210775,-4.515599070815732,-4.670263120892162,-3.9184254309873534
S7P,,-4.983231190305668,,,-0.2261859103045083,-1.8097299381046223,-0.5136738506299547,-2.2404967596413456,-1.0552023873122724,-1.3357296655282145,-0.8271200289792677,-1.5680050723349641,-2.5208949732172012,-0.6798444992198114,0.7093524113062699,-2.683400737129851,0.43861643141802986,0.9929301016055518,0.6499928256577832,-1.3503211585990424,1.2207590371523445,1.365913129757537,0.0,0.9745061709198133,-1.2006629591568583,-1.3158889200925579,1.058043140144143,,-0.723107327332162,-2.7588919405429824,-3.4199487921201435,0.7669949711507407,-1.9770929547476168,-1.0573988055895924,-2.092998932925658,-3.708735960534449,1.8331619174949587,1.6971286033676947,-0.993722092322944,-1.0416500324821705,0.4412539679646912,0.7818795438045498,-0.3213735033799878,1.2416597915675815,0.9667598825001775,-1.156865369603013,0.5264712341109821,-0.34219792966046825,1.672291212751908,0.74927220286623,1.7396288099747679,0.6115146772711562,0.5177438751200043,-1.659985867535518,1.2204742065052763,1.5827867361060335,0.4261969283683307,1.4633492021722567,0.035805145090073154,-0.6129183099276538,2.031870070364043,2.068844026051135,1.5971704707474181,-0.5915972693057192,-1.0184227436981903,0.03957440873945117,1.0067928067305516,0.5047657077558014,0.014603437376880635,0.21972598211028327,0.06971921189804675,0.7188654293926362
